,TimeStamp,D1_Commanded_Torque,D1_DC_Bus_Voltage,D2_Motor_Speed,IVT_Result_I,Wheel_Speed,Power,Incremental_Energy,Total_Energy,adjusted_time_ms,time_on_video
3968,1718634566156.9844,23.3345,514.831,554.385,3.6263400000000003,4.269670973567225,1866.9522485400003,16.80257023686,13030.541471661376,33167260.650601327,552:47.26
3969,1718634566165.984,23.1,515.389,532.139,3.39209,4.098340399186647,1748.24587301,15.734212857089998,13046.275684518467,33167268.368874528,552:47.27
3970,1718634566174.984,23.1,515.411,525.554,3.12681,4.047625132069138,1611.5922689099998,14.504330420189998,13060.780014938657,33167276.087147728,552:47.28
3971,1718634566183.9836,23.1,515.5,538.182,2.9517399999999996,4.144881380081273,1521.6219699999997,13.694597729999996,13074.474612668657,33167283.80542093,552:47.28
3972,1718634566192.9832,23.3659,515.389,564.611,3.09573,4.348427894074992,1595.50518897,14.35954670073,13088.834159369388,33167291.52369413,552:47.29
3973,1718634566201.9832,24.0983,514.193,593.503,3.26161,4.570943535314031,1677.09703073,15.093873276569997,13103.928032645958,33167299.24196733,552:47.30
3974,1718634566210.983,24.4,513.189,618.734,3.6058499999999998,4.7652634904608595,1850.4825556499998,16.654343000849998,13120.582375646807,33167306.96024053,552:47.31
3975,1718634566219.9827,24.2671,513.93,626.785,3.9500900000000003,4.827269354631408,2030.0697536999999,18.270627783299997,13138.853003430107,33167314.67851373,552:47.31
3976,1718634566228.9824,24.2,514.6,615.035,3.99014,4.736775142234942,2053.326044,18.479934395999997,13157.332937826108,33167322.396786932,552:47.32
3977,1718634566237.982,24.2,514.877,585.411,3.99143,4.508621904104481,2055.0955041099996,18.495859536989997,13175.828797363098,33167330.115060132,552:47.33
3978,1718634566246.982,24.2,514.38,552.501,3.79472,4.255161093043401,1951.9280735999998,17.567352662399998,13193.396150025497,33167337.833333332,552:47.34
3979,1718634566255.9817,24.2,514.63,531.144,3.43833,4.090677272264564,1769.4677679000001,15.9252099111,13209.321359936597,33167345.551606532,552:47.35
3980,1718634566264.9814,24.2,515.3,527.874,3.17958,4.065492925495505,1638.4375739999998,14.745938165999997,13224.067298102596,33167353.269879736,552:47.35
3981,1718634566273.9812,23.9342,514.802,545.39,3.11793,4.200394765864568,1605.11659986,14.446049398739998,13238.513347501337,33167360.988152936,552:47.36
3982,1718634566282.9807,24.0658,515.119,571.943,3.09763,4.404896282610387,1595.64806797,14.36083261173,13252.874180113067,33167368.706426136,552:47.37
3983,1718634566291.9807,24.2,515.479,602.816,3.4153200000000004,4.642668862977715,1760.5257382800003,15.844731644520001,13268.718911757587,33167376.424699336,552:47.38
3984,1718634566300.9805,24.3329,514.083,624.641,3.73301,4.8107570489822145,1919.07697983,17.271692818469997,13285.990604576056,33167384.142972536,552:47.38
3985,1718634566309.9802,24.4,514.428,628.34,3.94536,4.839245397208132,2029.60365408,18.26643288672,13304.257037462776,33167391.861245736,552:47.39
3986,1718634566318.98,24.4,515.113,611.507,4.14426,4.709603773610709,2134.76220138,19.21285981242,13323.469897275196,33167399.579518937,552:47.40
3987,1718634566327.9795,24.4,515.298,581.848,4.0047,4.4811809782518335,2063.6139006,18.572525105399997,13342.042422380595,33167407.297792137,552:47.41
3988,1718634566336.9792,24.2671,515.368,553.616,3.6942199999999996,4.263748416177192,1903.88277296,17.13494495664,13359.177367337235,33167415.016065337,552:47.42
3989,1718634566345.979,22.9378,515.432,536.468,3.39467,4.131680777524035,1749.72154744,15.747493926959999,13374.924861264195,33167422.73433854,552:47.42
3990,1718634566354.9788,22.3,515.811,538.638,3.10892,4.148393325685765,1603.61513412,14.432536207079998,13389.357397471274,33167430.45261174,552:47.43
3991,1718634566363.9785,22.5657,516.066,554.51,2.92211,4.270633677954422,1508.00161926,13.57201457334,13402.929412044614,33167438.17088494,552:47.44
